24,25,32,33,36,37,90,91,y
5,2,22,12,152,90,5,2,0
5,2,21,9,141,64,4,0,0
5,2,22,11,151,79,5,2,0
5,2,22,12,152,90,5,2,0
5,2,21,10,145,76,5,2,0
5,2,22,12,152,89,5,2,0
5,2,21,11,142,78,5,2,0
5,2,20,10,138,72,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,148,86,5,2,0
5,2,21,12,143,82,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,10,139,69,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,147,85,5,2,0
5,2,22,12,150,88,5,2,0
5,2,19,10,125,64,5,2,0
5,2,19,9,129,61,5,2,0
5,2,21,11,142,77,5,2,0
5,2,22,9,152,66,5,2,0
5,2,22,12,149,86,5,2,0
5,1,22,8,152,60,5,2,0
5,2,22,12,150,88,5,2,0
5,2,21,12,143,82,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,11,152,82,5,2,0
5,2,22,9,148,64,5,2,0
5,2,21,12,140,79,5,2,0
5,2,22,12,146,81,5,2,0
5,2,21,10,140,65,5,2,0
5,2,21,9,142,62,4,1,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,10,145,76,5,2,0
5,2,22,10,150,73,5,2,0
5,2,22,12,152,90,5,2,0
5,2,21,12,145,84,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,12,143,82,5,2,0
5,2,22,12,152,90,5,2,0
5,2,21,12,142,81,5,2,0
5,2,22,11,150,81,5,1,0
5,2,20,10,132,67,5,2,0
5,2,21,11,144,82,5,2,0
5,2,22,13,148,87,5,2,0
5,2,21,11,141,74,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,11,152,80,5,2,0
5,2,22,12,152,90,5,2,0
5,0,22,1,152,11,5,0,0
5,2,22,12,150,83,5,2,0
5,2,22,10,152,76,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,13,152,91,5,1,0
5,2,21,12,145,84,5,1,0
5,2,22,11,151,82,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,10,141,72,5,2,0
5,2,21,12,145,84,5,2,0
5,2,20,10,133,65,5,2,0
5,2,21,11,141,75,5,2,0
5,2,22,12,149,85,5,2,0
5,2,20,9,136,66,5,2,0
5,2,19,8,128,59,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,150,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,147,83,5,2,0
5,2,22,12,150,84,5,2,0
5,2,22,12,151,88,5,2,0
5,2,22,13,149,88,5,2,0
5,2,21,11,145,83,5,2,0
5,2,22,13,151,90,5,2,0
5,2,20,10,138,76,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,151,89,5,2,0
5,2,21,12,139,78,5,2,0
5,2,22,13,152,91,5,2,0
5,1,22,7,151,48,5,2,0
5,2,22,11,151,81,5,2,0
5,2,22,11,151,81,5,2,0
5,2,22,13,146,85,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,9,136,64,5,2,0
5,2,19,10,130,69,4,1,0
5,2,22,13,152,91,5,2,0
5,2,22,13,148,87,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,88,5,2,0
5,2,18,8,122,55,3,0,0
5,2,21,10,143,73,5,2,0
5,2,22,12,151,89,5,2,0
5,2,22,12,147,81,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,11,144,77,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,13,148,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,152,79,5,2,0
5,2,21,11,143,76,5,2,0
5,2,22,12,150,86,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,11,144,82,5,2,0
5,2,22,11,152,78,5,2,0
5,2,22,13,146,85,5,2,0
5,2,22,12,146,83,5,2,0
5,2,22,12,152,84,5,2,0
5,2,22,11,148,79,5,2,0
5,2,22,12,152,84,5,2,0
5,2,21,12,144,83,5,2,0
5,2,22,11,150,80,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,151,88,5,2,0
4,0,17,3,116,20,5,2,0
5,2,22,11,152,78,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,11,143,75,5,2,0
5,2,22,12,151,89,5,2,0
5,1,21,7,141,48,5,1,0
5,2,22,12,147,82,5,2,0
5,2,22,10,152,76,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,4,1,0
5,2,22,10,152,71,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,13,151,90,5,2,0
5,2,20,10,134,66,5,2,0
5,2,22,12,150,84,5,2,0
5,2,22,10,152,71,5,2,0
5,2,21,11,140,74,4,1,0
5,2,22,12,152,87,5,2,0
5,2,22,13,147,86,5,2,0
5,2,21,10,140,68,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,11,138,77,4,1,0
5,2,22,9,150,65,5,2,0
5,0,22,2,151,18,5,0,0
5,2,19,10,131,70,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,152,90,5,2,0
5,2,18,5,124,40,5,2,0
5,2,22,12,150,87,5,2,0
5,2,20,9,137,68,5,2,0
5,2,22,11,152,83,5,2,0
5,2,21,10,145,70,5,2,0
5,2,22,10,152,71,5,2,0
5,2,22,12,151,84,3,0,0
5,2,22,12,151,84,5,2,0
5,2,22,12,147,79,5,2,0
5,2,19,9,127,63,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,148,87,5,2,0
5,2,22,12,152,89,5,2,0
5,2,20,11,137,76,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,12,146,78,5,2,0
5,1,22,8,152,60,5,1,0
5,2,22,12,152,90,5,2,0
5,2,22,8,152,61,5,2,0
5,0,22,3,152,25,5,1,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,86,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,151,88,5,2,0
5,2,20,10,132,67,5,2,0
5,2,22,10,151,71,5,2,0
5,2,21,11,144,76,5,2,0
5,2,22,11,151,76,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,10,147,71,5,2,0
5,2,22,10,152,75,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,12,139,78,5,2,0
5,2,22,13,146,85,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,1,22,7,152,54,5,1,0
5,2,22,11,152,83,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,149,86,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,10,149,68,5,2,0
5,2,19,9,126,61,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,10,144,74,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,150,86,5,2,0
4,1,16,7,109,48,4,1,0
5,2,22,12,147,80,5,0,0
5,2,22,11,150,80,5,2,0
5,2,22,13,147,86,5,2,0
5,2,21,9,139,59,5,2,0
5,2,21,11,143,81,5,2,0
5,2,19,10,127,66,5,2,0
5,2,21,10,139,68,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,150,87,5,2,0
5,2,20,10,133,71,5,2,0
5,2,21,12,142,81,4,0,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,12,150,88,5,2,0
5,2,19,9,128,66,5,2,0
5,2,22,9,151,68,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,150,75,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,90,5,2,0
5,2,19,9,126,64,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,10,147,70,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,11,151,81,5,2,0
5,2,22,13,148,87,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,13,150,89,5,2,0
5,2,21,12,144,83,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,148,87,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,11,151,77,5,2,0
5,2,19,9,126,60,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,9,136,64,5,2,0
5,2,22,13,149,88,5,2,0
5,2,21,10,143,71,5,2,0
5,2,22,12,152,84,4,1,0
5,2,22,12,149,87,5,2,0
5,2,22,12,152,90,5,2,0
5,2,20,10,138,76,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,11,147,74,5,2,0
5,2,22,12,149,82,5,2,0
5,2,21,9,144,66,5,2,0
5,2,21,11,145,83,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,12,149,87,5,2,0
5,1,22,5,148,31,5,1,0
5,2,20,9,137,64,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,151,89,5,2,0
5,2,22,12,147,85,5,2,0
5,2,21,11,143,81,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,149,86,5,2,0
5,2,22,11,152,80,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,152,87,4,1,0
5,2,22,13,152,91,5,2,0
5,2,22,12,148,85,5,2,0
5,2,22,9,150,63,5,2,0
5,2,20,11,138,77,5,2,0
5,2,22,10,152,72,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,12,150,84,5,2,0
5,2,20,9,133,63,5,2,0
5,2,22,13,151,90,4,1,0
5,2,22,13,152,91,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,11,151,78,5,2,0
5,2,21,10,144,72,5,2,0
5,2,20,11,137,76,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,10,138,76,5,2,0
5,2,21,9,142,65,5,2,0
5,2,22,12,146,84,5,2,0
5,2,22,13,147,86,5,2,0
5,2,21,12,144,83,5,2,0
5,2,22,9,152,68,5,2,0
5,2,22,11,147,77,5,2,0
5,2,22,12,152,84,5,2,0
5,2,21,12,144,83,5,2,0
5,2,21,12,142,81,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,11,152,78,5,2,0
5,2,21,12,139,78,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,19,9,126,63,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,11,149,80,5,2,0
5,2,22,13,149,88,5,2,0
5,2,21,10,139,70,5,2,0
5,2,21,11,145,80,5,2,0
5,2,22,13,151,90,5,1,0
5,1,22,6,146,41,5,2,0
5,2,20,11,132,71,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,11,142,78,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,146,84,5,2,0
5,2,22,12,152,90,5,2,0
5,2,21,12,140,79,5,2,0
5,2,21,10,144,73,5,2,0
5,2,22,13,150,89,5,2,0
5,2,21,11,142,75,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,149,85,5,2,0
5,2,22,12,146,82,5,2,0
5,2,22,13,150,89,5,2,0
5,2,21,11,145,80,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,146,85,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,9,152,64,5,2,0
5,2,21,9,139,63,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,152,83,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,149,82,5,2,0
3,0,13,4,89,28,5,1,0
5,2,22,12,150,84,5,2,0
5,2,22,12,148,84,5,2,0
5,2,22,12,152,86,5,2,0
5,1,22,6,147,38,5,1,0
5,2,22,12,146,83,5,2,0
5,2,22,10,152,76,5,2,0
5,2,21,11,139,75,5,2,0
5,2,21,12,145,84,5,2,0
3,0,13,3,86,24,5,2,0
5,0,22,2,152,18,5,0,0
5,1,18,4,124,31,4,1,0
5,2,22,13,151,90,5,2,0
5,2,21,12,145,84,5,2,0
5,2,22,12,152,87,5,2,0
5,2,21,11,142,76,5,2,0
5,2,22,12,152,89,5,2,0
5,2,21,10,145,75,5,2,0
5,2,22,12,150,88,3,0,0
5,2,22,12,149,85,5,2,0
5,2,21,11,145,83,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,12,139,78,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,11,148,76,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,12,141,80,4,1,0
5,2,22,12,148,86,5,2,0
5,2,22,11,146,71,5,2,0
5,2,22,12,152,86,5,2,0
5,2,21,11,141,77,5,2,0
5,2,22,12,149,86,5,2,0
5,2,22,12,151,89,5,2,0
5,2,22,12,146,80,5,2,0
5,2,22,12,151,89,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,9,139,63,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,150,80,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,150,87,5,2,0
5,2,22,11,151,79,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,11,151,82,5,1,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,11,152,77,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,150,89,5,2,0
4,1,17,8,111,50,4,1,0
5,2,22,11,152,79,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,150,89,5,2,0
5,2,21,10,143,68,5,2,0
5,2,21,11,143,77,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,12,150,87,5,2,0
5,2,22,12,152,88,5,2,0
5,2,19,10,131,70,5,2,0
5,2,22,11,152,77,5,2,0
5,2,20,10,138,72,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,147,74,5,2,0
5,2,22,11,150,81,5,2,0
5,2,22,13,152,91,5,2,0
4,1,17,7,115,48,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,149,88,5,2,0
5,2,21,11,139,77,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,12,149,86,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,152,85,5,2,0
5,2,22,11,150,78,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,149,82,5,2,0
5,2,19,7,131,49,5,2,0
5,2,22,12,152,86,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,11,151,76,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,12,151,89,5,2,0
5,2,22,13,152,91,4,1,0
5,2,21,10,144,70,5,2,0
5,2,21,9,141,59,5,1,0
5,2,22,12,152,87,5,2,0
5,2,22,11,152,82,5,2,0
5,2,22,10,147,71,5,2,0
5,2,21,9,145,69,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,13,150,89,4,1,0
5,2,20,10,137,75,5,2,0
5,2,22,10,152,75,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,12,149,82,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,151,85,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,152,86,5,2,0
5,2,22,12,146,80,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,10,141,69,5,2,0
5,2,22,12,148,83,5,2,0
5,2,21,8,145,56,5,1,0
5,2,22,13,147,86,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,10,138,73,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,10,142,67,5,2,0
5,2,22,12,152,85,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,12,140,79,5,2,0
5,2,22,12,152,84,5,2,0
5,2,20,9,136,62,5,2,0
5,2,21,9,143,64,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,11,152,78,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,12,150,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,12,150,82,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,84,5,2,0
5,2,21,11,139,77,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,149,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,11,149,79,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,12,148,80,5,2,0
5,2,22,11,148,78,5,2,0
5,2,21,11,143,79,5,2,0
5,2,20,10,133,70,5,2,0
5,2,22,12,148,84,5,2,0
5,2,21,12,143,82,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,11,147,76,5,2,0
5,2,22,9,152,63,5,2,0
5,2,22,10,147,68,4,1,0
5,2,22,13,150,89,5,2,0
4,1,17,8,117,56,4,1,0
5,2,22,12,150,88,5,2,0
5,2,22,12,149,84,5,2,0
5,1,22,7,146,49,5,2,0
5,2,22,9,151,62,5,2,0
5,2,22,10,151,74,5,2,0
5,2,22,12,148,86,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,12,143,82,5,2,0
5,2,22,13,146,85,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,12,142,81,5,2,0
5,2,22,13,152,91,5,2,0
5,2,20,10,137,71,5,2,0
5,2,20,11,136,75,5,2,0
5,2,21,11,140,78,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,12,151,87,5,2,0
5,2,21,11,140,78,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,12,147,84,5,2,0
5,2,22,12,152,86,5,2,0
5,2,22,12,146,80,5,2,0
5,2,22,12,152,90,5,2,0
5,2,20,10,137,75,5,2,0
5,2,22,9,152,65,3,0,0
5,2,21,11,144,79,5,2,0
5,2,22,12,152,89,5,2,0
5,2,21,11,141,79,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,11,152,83,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,149,87,5,2,0
5,2,22,10,151,69,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,10,144,72,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,87,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,11,152,79,5,2,0
5,2,22,12,152,88,5,2,0
5,2,19,8,130,58,5,2,0
5,2,22,11,152,82,5,2,0
5,2,22,12,151,85,5,2,0
5,2,21,11,142,80,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,9,150,67,5,2,0
5,2,22,12,152,89,5,1,0
5,2,22,12,152,90,5,2,0
5,2,22,13,151,90,5,2,0
5,2,22,13,147,86,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,12,152,87,5,2,0
3,0,13,3,88,25,3,0,0
5,1,21,5,139,35,5,1,0
5,2,22,13,151,90,5,2,0
5,2,22,12,152,88,5,2,0
5,0,22,1,150,7,5,0,0
5,2,22,12,150,87,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,13,152,91,5,2,0
5,2,21,11,145,77,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,13,152,91,5,2,0
5,2,19,10,128,67,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,11,143,81,5,2,0
5,2,22,12,152,90,5,2,0
5,2,22,11,152,81,5,2,0
5,2,21,11,139,77,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,10,147,67,5,2,0
5,2,22,12,150,86,5,2,0
5,2,22,10,149,72,5,2,0
4,1,17,8,114,53,4,1,0
5,2,22,12,152,90,5,2,0
5,2,22,12,148,86,5,2,0
4,1,14,5,95,34,3,0,0
5,2,21,10,143,74,5,2,0
5,2,22,13,150,89,5,2,0
5,2,22,12,152,88,5,2,0
5,2,22,12,148,86,5,2,0
5,2,21,9,140,60,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,10,139,65,5,2,0
5,2,22,12,146,79,5,2,0
5,2,20,9,132,62,5,2,0
5,2,22,12,152,89,5,2,0
5,2,22,11,151,82,5,2,0
5,2,22,13,151,90,5,2,0
5,2,21,11,145,82,5,2,0
5,2,22,13,152,91,5,2,0
5,2,19,9,126,64,5,2,0
5,2,22,13,152,91,5,2,0
5,2,22,13,152,91,5,2,0
