24,25,32,33,36,37,66,68,80,90,91,98,99,102,103,y
5,0,22,1,152,11,2,2,0.12,5,0,22,1,152,12,0
5,2,22,12,150,83,4,3,593.66,5,2,21,11,139,72,0
5,2,22,10,152,76,6,4,3.28,5,2,21,9,144,68,0
5,2,22,12,152,88,53,15,557.88,5,2,22,11,152,78,0
5,2,22,13,152,91,2,2,8667.84,5,1,22,6,147,42,0
5,2,21,12,145,84,5,5,7148.76,5,1,22,4,151,30,0
5,2,22,11,151,82,1,1,10657.68,5,2,22,9,146,62,0
5,2,22,12,152,89,4,4,401.83,5,2,20,8,137,61,0
5,2,22,13,152,91,11,9,170.74,5,2,22,13,152,91,0
5,2,22,13,152,91,3,3,100.94,5,2,22,11,152,83,0
5,2,22,13,151,90,32,16,2029.95,5,2,22,13,151,90,0
5,2,21,10,141,72,3,4,51.25,5,2,21,10,141,72,0
5,2,21,12,145,84,10,6,14.51,5,2,21,12,145,84,0
5,2,20,10,133,65,3,3,53783.15,5,2,22,12,151,83,0
5,2,21,11,141,75,12,10,50.43,5,2,21,11,141,77,0
5,2,22,12,149,85,7,6,175.34,5,2,22,12,148,84,0
5,2,20,9,136,66,4,4,6489.24,5,2,20,9,135,65,0
5,2,19,8,128,59,4,2,11254.76,5,2,22,13,152,91,0
5,2,22,13,152,91,9,7,189.27,5,2,22,12,147,82,0
5,2,22,12,150,87,4,3,39267.33,5,2,22,12,152,90,0
5,2,22,13,152,91,7,4,257.33,5,2,22,13,151,90,0
5,2,22,12,147,83,3,3,1391.1,5,2,21,10,143,70,0
5,2,22,12,150,84,6,4,4932.11,5,2,21,10,139,69,0
5,2,22,12,151,88,1,1,23940.56,5,2,19,8,131,61,0
5,2,22,13,149,88,9,5,60.0,5,2,22,13,147,86,0
5,2,21,11,145,83,4,3,483.76,5,2,19,9,128,64,0
5,2,22,13,151,90,4,2,12.0,5,2,22,13,150,89,0
5,2,20,10,138,76,7,6,2.0,5,2,21,11,145,83,0
5,2,22,13,151,90,5,4,2470.6,5,2,22,12,151,86,0
5,2,22,13,152,91,6,5,981.79,5,2,22,11,150,78,0
5,2,22,13,152,91,11,11,436.01,5,2,22,13,152,91,0
5,2,22,13,152,91,7,6,12.21,5,2,22,13,152,91,0
5,2,22,12,151,89,4,3,1000.35,5,2,22,12,151,89,0
5,2,21,12,139,78,2,2,12861.55,5,2,21,11,144,82,0
5,2,22,13,152,91,4,3,6.04,5,2,22,13,152,91,0
5,1,22,7,151,48,3,1,168167.01,5,2,22,13,151,90,0
5,2,22,11,151,81,1,1,20315.25,5,2,18,7,123,53,0
5,2,22,11,151,81,5,5,544.3,5,2,22,11,151,81,0
5,2,22,13,146,85,4,3,1145.43,5,2,22,12,146,79,0
5,2,22,12,149,87,2,2,8114.21,5,2,21,10,142,72,0
5,2,22,13,152,91,2,3,1606.47,5,2,21,10,145,72,0
5,2,20,9,136,64,5,5,108.24,5,2,20,9,135,61,0
5,2,19,10,130,69,3,3,2262.46,4,1,17,8,113,52,0
5,2,22,13,152,91,7,6,747.01,5,2,20,10,137,71,0
5,2,22,13,148,87,4,3,147.43,5,2,22,12,146,82,0
5,2,22,13,149,88,7,5,46.15,5,2,22,13,147,86,0
5,2,22,13,152,91,3,2,16609.55,5,2,22,13,152,91,0
5,2,22,12,152,88,9,6,49568.91,5,2,22,12,152,86,0
5,2,18,8,122,55,4,4,17083.62,3,0,12,2,77,15,0
5,2,21,10,143,73,4,3,96.94,5,2,21,10,140,70,0
5,2,22,12,151,89,13,10,4273.42,5,2,22,12,151,89,0
5,2,22,12,147,81,2,2,57152.77,5,2,21,11,143,75,0
5,2,22,13,152,91,3,2,658.14,5,2,22,12,150,88,0
5,2,21,11,144,77,4,3,100.94,5,2,21,11,144,77,0
5,2,22,13,149,88,3,3,178.19,5,2,22,13,150,89,0
5,2,22,13,148,87,8,7,50.16,5,2,22,10,152,72,0
5,2,22,13,152,91,8,4,822.58,5,2,22,11,151,82,0
5,2,22,11,152,79,3,3,526.69,5,2,22,11,146,71,0
5,2,21,11,143,76,3,2,10078.85,5,2,21,11,143,78,0
5,2,22,12,150,86,3,3,5718.97,5,2,19,8,131,60,0
5,2,22,13,151,90,1,1,195.28,5,2,22,12,152,88,0
5,2,22,13,152,91,4,3,3318.21,5,2,22,12,152,89,0
5,2,21,11,144,82,8,4,137.87,5,2,21,11,144,82,0
5,2,22,11,152,78,7,6,18.1,5,2,21,10,144,69,0
5,2,22,13,146,85,8,6,124.71,5,2,22,12,148,85,0
5,2,22,12,146,83,2,2,11112.95,5,2,20,9,137,62,0
5,2,22,12,152,84,11,5,69.99,5,2,22,12,150,86,0
5,2,22,11,148,79,1,1,4938.88,5,2,22,9,146,62,0
5,2,22,12,152,84,3,2,275.59,5,2,19,9,126,58,0
5,2,21,12,144,83,7,5,346.75,5,2,20,11,133,72,0
5,2,22,11,150,80,6,5,5559.02,5,2,22,12,152,90,0
5,2,22,12,152,90,1,1,15963.49,5,2,22,11,146,77,0
5,2,22,12,151,88,5,2,3947.0,5,2,22,11,146,76,0
4,0,17,3,116,20,4,2,598.58,5,2,22,13,152,91,0
5,2,22,11,152,78,7,5,405.3,5,2,21,11,144,77,0
5,2,22,13,151,90,41,20,112.05,5,2,21,11,143,79,0
5,2,21,11,143,75,4,4,1000.0,5,2,21,11,139,72,0
5,2,22,12,151,89,1,1,352.51,5,2,22,13,152,91,0
5,1,21,7,141,48,2,2,10809.81,5,1,18,3,123,20,0
5,2,22,12,147,82,7,4,2000.0,5,2,22,12,147,85,0
5,2,22,10,152,76,1,1,11955.15,5,2,21,8,145,61,0
5,2,22,13,152,91,8,7,36.5,5,2,22,12,152,90,0
5,2,22,13,152,91,3,2,5018.46,5,2,22,13,152,91,0
5,2,22,13,152,91,4,3,10810.48,4,1,16,6,106,44,0
5,2,22,10,152,71,6,5,5.18,5,2,22,10,151,74,0
5,2,22,12,152,87,7,5,32.63,5,2,22,11,151,79,0
5,2,22,13,151,90,6,5,387.32,5,2,22,12,151,89,0
5,2,20,10,134,66,1,1,3503.94,5,2,22,12,152,88,0
5,2,22,12,150,84,12,8,677.23,5,2,22,13,152,91,0
5,2,22,10,152,71,9,8,35014.34,5,2,22,11,152,77,0
5,2,21,11,140,74,1,1,22843.23,4,1,17,7,116,54,0
5,2,22,12,152,87,2,2,200.77,5,2,22,11,150,76,0
5,2,22,13,147,86,5,5,2871.31,5,2,22,12,147,85,0
5,2,21,10,140,68,1,1,7667.75,5,2,20,9,132,59,0
5,2,22,12,152,89,10,7,18782.94,5,2,22,12,152,90,0
5,2,22,13,152,91,3,3,4805.36,5,2,22,10,147,66,0
5,2,20,11,138,77,2,2,7133.69,4,1,16,4,106,29,0
5,2,22,9,150,65,5,4,4084.65,5,2,22,9,150,65,0
5,0,22,2,151,18,4,3,49000.0,5,0,22,3,150,20,0
5,2,19,10,131,70,3,2,41.34,5,2,19,9,131,67,0
5,2,22,12,152,88,7,4,242.51,5,2,22,12,152,86,0
5,2,22,12,152,90,13,8,20.99,5,2,22,12,152,90,0
5,2,22,12,152,90,6,5,149238.75,5,2,22,11,148,76,0
5,2,18,5,124,40,4,4,4676.92,5,2,18,6,124,44,0
5,2,22,12,150,87,4,4,2633.58,5,2,21,9,141,63,0
5,2,20,9,137,68,3,3,131.43,5,2,20,9,137,68,0
5,2,22,11,152,83,5,4,1774.01,5,2,22,11,146,76,0
5,2,21,10,145,70,3,3,612.98,5,2,21,10,145,71,0
5,2,22,10,152,71,5,5,1391.2,5,2,22,10,147,66,0
5,2,22,12,151,84,2,2,107.23,3,0,13,2,88,19,0
5,2,22,12,151,84,4,2,582.19,5,2,21,11,145,83,0
5,2,22,12,147,79,10,6,1871.98,5,2,21,11,144,76,0
5,2,19,9,127,63,3,3,500.01,5,2,22,12,152,88,0
5,2,22,13,152,91,2,2,161.12,5,2,22,8,151,60,0
5,2,22,13,151,90,61,14,152468.11,5,2,22,13,152,91,0
5,2,22,13,148,87,12,9,83.16,5,2,22,13,146,85,0
5,2,22,12,152,89,9,8,51.53,5,2,22,12,152,89,0
5,2,20,11,137,76,2,2,1085.99,5,2,20,11,134,73,0
5,2,22,12,152,88,4,3,17428.83,5,2,22,12,151,89,0
5,2,22,12,146,78,4,4,209.59,5,2,21,11,145,77,0
5,1,22,8,152,60,6,3,23.82,5,1,22,8,150,58,0
5,2,22,12,152,90,8,5,7.54,5,2,22,12,151,89,0
5,2,22,8,152,61,2,2,5900.58,5,2,22,8,151,60,0
5,0,22,3,152,25,3,2,38.4,5,1,22,4,152,33,0
5,2,22,13,152,91,11,7,310.19,5,2,22,13,147,86,0
5,2,22,13,152,91,13,8,104.47,5,2,22,12,151,88,0
5,2,22,13,152,91,10,5,29606.25,5,2,22,12,150,88,0
5,2,22,13,152,91,4,3,1094.42,5,2,22,12,146,84,0
5,2,22,12,152,86,6,5,4.11,5,2,22,12,152,86,0
5,2,22,13,152,91,6,4,341.87,5,2,22,13,148,87,0
5,2,22,12,151,88,12,6,381.88,5,2,22,12,151,83,0
5,2,20,10,132,67,3,2,322.96,5,2,20,10,132,65,0
5,2,22,10,151,71,6,6,2008.32,5,2,21,9,140,60,0
5,2,21,11,144,76,4,4,1522.27,5,2,22,12,147,82,0
5,2,22,11,151,76,1,1,10489.51,5,2,21,9,142,66,0
5,2,22,13,152,91,3,3,1150.91,5,2,20,8,132,56,0
5,2,22,10,147,71,2,2,5497.88,5,2,22,12,152,85,0
5,2,22,10,152,75,1,2,659.83,5,2,22,10,152,75,0
5,2,22,13,151,90,4,3,6582.83,5,2,22,12,151,87,0
5,2,21,12,139,78,9,5,10966.42,5,2,20,10,132,70,0
5,2,22,13,146,85,11,6,6521.27,5,2,22,12,152,90,0
5,2,22,13,152,91,11,7,1231.75,5,2,22,11,148,75,0
5,2,22,13,151,90,5,5,294.48,5,2,22,12,147,85,0
5,2,22,13,147,86,9,7,192.84,5,2,22,13,147,86,0
5,2,22,13,152,91,8,6,89.05,5,2,22,13,152,91,0
5,2,22,13,152,91,12,9,1128.32,5,2,22,13,152,91,0
5,1,22,7,152,54,36,17,3.0,5,1,22,7,150,52,0
5,2,22,11,152,83,4,3,885.75,5,2,22,10,148,72,0
5,2,22,13,152,91,4,3,3991.02,5,2,20,9,137,62,0
5,2,22,12,149,86,5,5,17.73,5,2,20,10,138,72,0
5,2,22,13,151,90,11,9,29.05,5,2,22,13,150,89,0
5,2,22,12,152,90,8,6,144.39,5,2,22,12,151,89,0
5,2,22,12,149,87,11,11,551.67,5,2,21,11,140,78,0
5,2,22,10,149,68,1,1,19720.8,5,2,19,9,131,69,0
5,2,19,9,126,61,4,4,29.27,5,2,19,9,125,61,0
5,2,22,12,152,87,16,7,24.09,5,2,22,12,152,86,0
5,2,22,13,151,90,5,3,668.42,5,2,21,9,140,60,0
5,2,21,10,144,74,6,5,866.15,5,2,21,10,144,75,0
5,2,22,13,149,88,3,3,26654.39,5,2,20,10,132,65,0
5,2,22,13,152,91,8,6,765.51,5,2,22,13,149,88,0
5,2,22,12,150,86,2,2,119.91,5,2,22,11,147,77,0
4,1,16,7,109,48,6,3,22164.06,4,1,16,7,104,43,0
5,2,22,12,147,80,2,2,38622.0,5,0,21,0,140,0,0
5,2,22,11,150,80,4,4,124.61,5,2,22,11,148,78,0
5,2,22,13,147,86,4,3,18812.14,5,2,18,7,124,49,0
5,2,21,9,139,59,4,5,2541.95,5,2,22,12,147,81,0
5,2,21,11,143,81,2,2,711.01,5,2,21,11,143,81,0
5,2,19,10,127,66,2,2,3511.92,5,2,22,8,152,61,0
5,2,21,10,139,68,2,3,530.66,5,2,19,8,131,61,0
5,2,22,13,150,89,2,2,529.13,5,2,22,12,150,83,0
5,2,22,12,150,87,9,8,66.43,5,2,21,11,142,79,0
5,2,20,10,133,71,4,3,484.81,5,2,20,9,133,63,0
5,2,21,12,142,81,4,5,11040.45,4,0,18,2,119,15,0
5,2,22,13,152,91,2,2,467.78,5,2,20,10,138,70,0
5,2,22,12,152,89,7,4,33269.21,5,2,22,12,152,84,0
5,2,22,13,151,90,6,8,12.97,5,2,22,11,151,76,0
5,2,22,12,150,88,3,2,3161.91,5,2,22,13,149,88,0
5,2,19,9,128,66,5,5,13458.81,5,2,19,9,128,66,0
5,2,22,9,151,68,4,4,5502.67,5,2,20,9,137,62,0
5,2,22,13,152,91,9,6,1058.17,5,2,22,13,152,91,0
5,2,22,11,150,75,3,3,4008.92,5,2,22,11,150,75,0
5,2,22,13,152,91,7,6,31517.02,5,2,20,10,137,73,0
5,2,22,12,152,90,4,4,2091.0,5,2,22,11,152,79,0
5,2,19,9,126,64,5,5,2479.14,5,2,19,9,126,62,0
5,2,22,12,152,90,1,1,4404.16,5,2,19,8,131,61,0
5,2,22,12,152,88,5,5,44.63,5,2,21,12,142,81,0
5,2,22,13,152,91,5,4,116.63,5,2,22,13,147,86,0
5,2,22,10,147,70,1,1,95908.37,5,2,21,8,145,61,0
5,2,22,13,150,89,4,2,1951.73,5,2,22,12,152,90,0
5,2,22,11,151,81,4,5,501.49,5,2,22,11,150,80,0
5,2,22,13,148,87,4,2,142.0,5,2,22,13,148,87,0
5,2,22,12,152,89,5,5,39.77,5,2,22,12,150,88,0
5,2,22,13,149,88,6,5,1004.49,5,2,22,13,149,88,0
5,2,22,12,149,87,7,3,180.63,5,2,22,12,146,79,0
5,2,22,13,150,89,4,4,949.27,5,2,22,12,149,85,0
5,2,21,12,144,83,4,4,585.99,5,2,21,12,144,83,0
5,2,22,12,152,89,12,8,6090.14,5,2,22,13,152,91,0
5,2,22,12,152,90,3,2,10369.3,5,2,22,12,152,90,0
5,2,22,13,152,91,5,3,83.56,5,2,22,11,148,78,0
5,2,22,13,148,87,10,7,29976.02,5,2,20,11,134,73,0
5,2,22,12,149,87,1,1,46131.82,5,2,22,12,152,90,0
5,2,22,11,151,77,16,11,1246.49,5,2,22,11,150,76,0
5,2,19,9,126,60,4,3,0.01,5,2,19,9,128,62,0
